repository	module	file	line	match
modules	sahriscollectionsman	sahriscollectionsman/classes/sahriscollectionsops_class_inc.php	281	        // $this->loadClass('htmlarea', 'htmlelements');
modules	sahriscollectionsman	sahriscollectionsman/classes/sahriscollectionsops_class_inc.php	325	        $this->loadClass('htmlarea', 'htmlelements');
modules	sahriscollectionsman	sahriscollectionsman/classes/sahriscollectionsops_class_inc.php	830	        $this->loadClass('htmlarea', 'htmlelements');
modules	sahriscollectionsman	sahriscollectionsman/classes/sahriscollectionsops_class_inc.php	1613	        $this->loadClass('htmlarea', 'htmlelements');
modules	sahriscollectionsman	sahriscollectionsman/classes/sahriscollectionsops_class_inc.php	1664	        $sc = $this->newObject('htmlarea', 'htmlelements');
modules	sahriscollectionsman	sahriscollectionsman/classes/sahriscollectionsops_class_inc.php	1789	            $this->loadClass('htmlarea', 'htmlelements');
modules	simpleblog	simpleblog/classes/editdescription_class_inc.php	182	        $editor = $this->newObject('htmlarea', 'htmlelements');
modules	simpleblog	simpleblog/classes/editor_class_inc.php	259	        $editor = $this->newObject('htmlarea', 'htmlelements');
modules	simpleregistration	simpleregistration/templates/content/addeditevent.php	89	$instfield = $this->newObject('htmlarea', 'htmlelements');
modules	simpleregistration	simpleregistration/templates/content/addeditevent.php	101	$contentfield = $this->newObject('htmlarea', 'htmlelements');
modules	simpleregistration	simpleregistration/templates/content/addeditevent.php	113	$lefttitle1field = $this->newObject('htmlarea', 'htmlelements');
modules	simpleregistration	simpleregistration/templates/content/addeditevent.php	125	$lefttitle2field = $this->newObject('htmlarea', 'htmlelements');
modules	simpleregistration	simpleregistration/templates/content/addeditevent.php	138	$footerfield = $this->newObject('htmlarea', 'htmlelements');
modules	simpleregistration	simpleregistration/templates/content/eventcontent_tpl.php	35	$instfield = $this->newObject('htmlarea', 'htmlelements');
modules	simpleregistration	simpleregistration/templates/content/eventcontent_tpl.php	44	$contentfield = $this->newObject('htmlarea', 'htmlelements');
modules	simpleregistration	simpleregistration/templates/content/eventcontent_tpl.php	53	$lefttitle1field = $this->newObject('htmlarea', 'htmlelements');
modules	simpleregistration	simpleregistration/templates/content/eventcontent_tpl.php	62	$lefttitle2field = $this->newObject('htmlarea', 'htmlelements');
modules	simpleregistration	simpleregistration/templates/content/eventcontent_tpl.php	71	$footerfield = $this->newObject('htmlarea', 'htmlelements');
modules	speak4free	speak4free/templates/content/addeditarticle_tpl.php	30	$htmlarea = $this->newObject('htmlarea', 'htmlelements');
modules	speak4free	speak4free/templates/content/addedittopic_tpl.php	30	$htmlarea = $this->newObject('htmlarea', 'htmlelements');
modules	survey	survey/templates/content/add_edit_tpl.php	29	$objEditor = $this->newObject('htmlarea', 'htmlelements');
modules	survey	survey/templates/content/pages_tpl.php	24	    $objEditor=$this->newObject('htmlarea','htmlelements');
modules	textblock	textblock/classes/contentblockui_class_inc.php	491	        $objElement = $this->newObject('htmlarea', 'htmlelements');
modules	turnitin	turnitin/classes/forms_class_inc.php	72	            //$this->loadClass('htmlarea', 'htmlelements');
modules	tutorials	tutorials/classes/tutorialsdisplay_class_inc.php	147	        $this->objEditor = $this->newObject('htmlarea','htmlelements');
modules	tweetlic	tweetlic/classes/tweetlicops_class_inc.php	103	        $this->loadClass('htmlarea', 'htmlelements');
modules	worksheet	worksheet/templates/content/answer_worksheet_tpl.php	115	        $objEditor = $this->newObject('htmlarea', 'htmlelements');
modules	worksheet	worksheet/templates/content/answerworksheet_tpl.php	63	                $htmlArea = $this->newObject('htmlarea', 'htmlelements');
modules	worksheet	worksheet/templates/content/editquestion_tpl.php	74	    $htmlArea = $this->newObject('htmlarea', 'htmlelements');
modules	worksheet	worksheet/templates/content/preview_tpl.php	54	                $htmlArea = $this->newObject('htmlarea', 'htmlelements');
modules	worksheet	worksheet/templates/content/step1_tpl.php	56	$htmlArea = $this->newObject('htmlarea', 'htmlelements');
modules	worksheet	worksheet/templates/content/step2_tpl.php	119	    $htmlArea = $this->newObject('htmlarea', 'htmlelements');
modules	worksheetadmin	worksheetadmin/templates/content/addedit_question_tpl.php	125	    $objEditor = $this->newObject('htmlarea', 'htmlelements');
